id,name,phone,email,website,slug,dzongkhag,source_url
807,Tall Pines,+975 17164692,tallpinesbhutan@gmail.com,http://www.tallpinesbhutan.com,tall-pines,Thimphu,https://services.bhutan.travel/search/tour-operator/tall-pines
717,Bhutan Leading Travel,+975 77209888,bhutanleadingtravel@gmail.com,http://www.bhutanleadingtravel.com,bhutan-leading-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-leading-travel
1370,Maya Himalaya Travels,+975 17233434,mayahimalayan@gmail.com,http://www.mayahimalaya.com/,maya-himalaya-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/maya-himalaya-travels
1076,Happy Getaway tours & travel,+975 77857954,bhutanhappygetaway@gmail.com,http://www.happygetawaytravel.com,happy-getaway-tours-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/happy-getaway-tours-travel
531,Mindful Explorers,+975 17170455,mindfulexplorersbhutan@gmail.com,http://www.mindfulexplorers.bt/index.html,mindful-explorers,Thimphu,https://services.bhutan.travel/search/tour-operator/mindful-explorers
1041,Accomplish Bhutan,+975 17714477,accomplishbhutan@gmail.com,http://www.bhutanaccomplish.com/,accomplish-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/accomplish-bhutan
1516,Wanderlust  Culture and Adventure Tours,+975 17999505,lhadonsonam49@gmail.com,http://wanderlustcultureadventures.com,wanderlust-culture-and-adventure-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/wanderlust-culture-and-adventure-tours
1316,All Bhutan Connection,+975 17110866,tshering.dhendup@abc.com.bt,http://www.abc.com.bt,all-bhutan-connection,Thimphu,https://services.bhutan.travel/search/tour-operator/all-bhutan-connection
647,Choden Tours and Treks,+975 77836844,yeshichoden4@gmail.com,http://Www.chodenbhutan.com,choden-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/choden-tours-and-treks
1656,Unseen Himalayas,+975 16168893,unseenhimalayasbhutan@gmail.com,http://www.theunseenhimalayas.com/,unseen-himalayas,Thimphu,https://services.bhutan.travel/search/tour-operator/unseen-himalayas
742,The Great Himlayan Explorer,+975 17523905,thegreathimalayanexplorer@gmail.com,http://www.tghexplorer.com/,the-great-himlayan-explorer,Thimphu,https://services.bhutan.travel/search/tour-operator/the-great-himlayan-explorer
418,Bhutan Nyinzer Expeditions,+975 17111590,bhutannyinzer@gmail.com,http://www.vacationsinbhutan.com,bhutan-nyinzer-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-nyinzer-expeditions
23,YANA Expeditions,+975 17119779,reservation@yanatravel.com,http://yanatravel.com,yana-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/yana-expeditions
1241,Bhutan Lilly Travels,+975 77107524,bhutanlillytravels@gmail.com,http://www.bhutanlillytravels.com,bhutan-lilly-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-lilly-travels
1272,Golden Gate Tour and Treks,+975 17188101,goldengate.bhutan@gmail.com,http://bhutangoldengate.com/,golden-gate-tour-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/golden-gate-tour-and-treks
414,Karmay Tours,+975 17113689,info@karmaytours.com,http://www.karmaytours.com,karmay-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/karmay-tours
918,Good Care Tours,+975 17491602,bhutangoodcare@gmail.com,http://www.bhutangoodcare.com,good-care-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/good-care-tours
1558,LumaPath,+975 77256036,kinleyom01@gmail.com,http://lumapth.mystrikingly.com,lumapath,Thimphu,https://services.bhutan.travel/search/tour-operator/lumapath
340,Blue Poppy Tours & Treks,+975 17181818,choki@bluepoppybhutan.com,http://www.bluepoppybhutan.com,blue-poppy-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/blue-poppy-tours-treks
607,Bhutan Land of happiness Tours,+975 17377777,bhutanlhtours@gmail.com,http://www.bhutanlhtours.com,bhutan-land-of-happiness-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-land-of-happiness-tours
728,Bhutan Travel Service,+975 17110010,info@bhutantravel.com.bt,http://www.bhutantravel.com.bt,bhutan-travel-service,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-travel-service
959,RJD,+975 77754222,rjdtours@gmail.com,http://www.rjd.com,rjd,Thimphu,https://services.bhutan.travel/search/tour-operator/rjd
624,"Design for you, Tours and Travels",+975 17616838,laqzialdorji@gmail.com,http://designedforyoubhutan.com,design-for-you-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/design-for-you-tours-and-travels
1640,Gerab Tours and Treks,+975 16104550,hello@gerabtoursandtreks.bt,http://www.gerabtoursandtreks.bt,gerab-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/gerab-tours-and-treks
591,Journey to the South,+975 17601804,info@journeytts.com,http://journeytts.com,journey-to-the-south,Thimphu,https://services.bhutan.travel/search/tour-operator/journey-to-the-south
1012,Bhutan Travel Coordinator,+975 77712127,btcordinator@gmail.com,http://www.bhutantravelcoordinator.com,bhutan-travel-coordinator,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-travel-coordinator
595,Rural Heritage Bhutan,+975 17113615,opsandres@ruralheritagebhutan.com,http://www.ruralheritagebhutan.com,rural-heritage-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/rural-heritage-bhutan
1264,Happy Place Expedition,+975 17959897,happyplacebhutan@gmail.com,http://happyplaceexpedition.com/,happy-place-expedition,Thimphu,https://services.bhutan.travel/search/tour-operator/happy-place-expedition
1620,Khala Mebar Tours & Trek,+975 17111137,khalamebar@gmail.com,http://www.khalamebar.com,khala-mebar-tours-trek,Thimphu,https://services.bhutan.travel/search/tour-operator/khala-mebar-tours-trek
752,Bhutan Holiday Planner,+975 17608328,info@bhutanholidayplanner.com,https://www.bhutanholidayplanner.com,bhutan-holiday-planner,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-holiday-planner
1349,Ultimate Botan Travel,+975 17171566,info@ultimatebhutantravel.com,http://ultimatebhutantravel.com,ultimate-botan-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/ultimate-botan-travel
1148,Discovery Bhutan Inc.,+975 17116560,info@discoverbhutan.com,http://www.discoverybhutan.com,discovery-bhutan-inc,Thimphu,https://services.bhutan.travel/search/tour-operator/discovery-bhutan-inc
590,Misty Mountains Tours and Treks,+975 17110098,mistymountainstoursandtreks16@gmail.com,http://bhutanmistymountaintours.com,misty-mountains-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/misty-mountains-tours-and-treks
1031,Bhutan Flower Tours and Treks,+975 77737319,bhutanflowertour@gmail.com,http://www.bhutanflowertour.bt,bhutan-flower-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-flower-tours-and-treks
900,Bhutan GBS Tours and Travel,+975 17856088,bhutangbs@gmail.com,http://www.bhutangbstours.com,bhutan-gbs-tours-and-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-gbs-tours-and-travel
1547,Apala Travels & Adventures,+975 17575888,apalatravels289@gmail.com,http://www.apalatravels.com,apala-travels-adventures,Thimphu,https://services.bhutan.travel/search/tour-operator/apala-travels-adventures
648,Bhutan Gateway Travel,+975 17117212,info@bhutangateway.com,http://www.bhutangateway.com,bhutan-gateway-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-gateway-travel
291,Druk Forever Son Tours & Treks,+975 17635633,nbidha2022@gmail.com,http://www.bhutandrukforever.com/,druk-forever-son-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/druk-forever-son-tours-treks
1317,Wonderful Expeditions,+975 17848477,wonderfulexpeditions@gmail.com,http://wonderfulexpeditions.com,wonderful-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/wonderful-expeditions
1086,Happiest Country Tours,+975 77463636,info@happiestcountrytours.com,http://happiestcountrytours.com,happiest-country-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/happiest-country-tours
1460,Bhutan Jasmine Tours,+975 17115008,choniome@gmail.com,http://www.bhutanjasmine.com,bhutan-jasmine-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-jasmine-tours
348,Illuminating Tours,+975 17112426,illuminatingtours@gmail.com,http://www.illuminatingtoursbhutan.com,illuminating-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/illuminating-tours
661,Rinchen Tours & Travels,+975 17652608,rinchentourstreks@gmail.com,http://www.bhutanrinchentours.com,rinchen-tours-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/rinchen-tours-travels
580,Om Travenza Tours,+975 17724383,ombhutan@gmail.com,http://omtravenzabhutan.com,om-travenza-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/om-travenza-tours
1033,Exquisite Bhutan,+975 17573097,info@exquisitebhutan.com,http://exquisitebhutan.com,exquisite-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/exquisite-bhutan
53,GET INTO BHUTAN TOURS,+975 17708791,getintobhutan@gmail.com,http://www.getintobhutan.com,get-into-bhutan-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/get-into-bhutan-tours
753,Himalaya Juu Vacations,+975 17956008,himalayajuuvacations@gmail.com,http://www.himalayajuuvacations.com,himalaya-juu-vacations,Thimphu,https://services.bhutan.travel/search/tour-operator/himalaya-juu-vacations
1502,8 Hu TanNess,+975 17344490,888hutanness@gmail.com,http://www.8-hutanness.com,8-hu-tanness,Thimphu,https://services.bhutan.travel/search/tour-operator/8-hu-tanness
816,Simply Bhutan,+975 17684332,bhutan@simplybhutan.com,http://www.simplybhutan.com,simply-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/simply-bhutan
907,Bhutan Tshendhen Travel,+975 17629413,bhutantshendhentouragent@gmail.com,http://www.bhutantshendhentouragent.com,bhutan-tshendhen-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-tshendhen-travel
724,Rejuvenate tours and travels,+975 17780808,rejuvenatetoursandtravels@gmail.com,http://Rejuvenatetravels.com,rejuvenate-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/rejuvenate-tours-and-travels
47,Abide Bhutan Adventure,+975 17725900,abidebtn@gmail.com,http://www.bhutantourtravel.com,abide-bhutan-adventure,Thimphu,https://services.bhutan.travel/search/tour-operator/abide-bhutan-adventure
1615,Asian Tours & Travel,+975 17264802,asiantourstravel057@gmail.com,http://asiantravelbhutan.com,asian-tours-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/asian-tours-travel
1288,Bhutan Frontline Travels,+975 77203848,bhutanfrontlinetravels@gmail.com,http://bhutanfrontlinetravels.com,bhutan-frontline-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-frontline-travels
621,SKY Travels,+975 17603836,bhutansky@gmail.com,http://www.bhutanskytravels.com,sky-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/sky-travels
1472,Karma Tours Travel,+975 17271329,karmatourstravel@gmail.com,http://www.karmatourstravel.com,karma-tours-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/karma-tours-travel
1380,Nyen-Dha,+975 17950827,dorjiten020@gmail.com,http://www.nyendhatours.com,nyen-dha,Thimphu,https://services.bhutan.travel/search/tour-operator/nyen-dha
1355,Follow Bhutan Tours and Treks,+975 77442211,followbhutan@gmail.com,http://www.followbhutan.com/,follow-bhutan-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/follow-bhutan-tours-and-treks
883,Planet Pulse Tours and Trek,+975 77913666,info@planetbhutantours.com,http://www.planetbhutantours.com,planet-pulse-tours-and-trek,Thimphu,https://services.bhutan.travel/search/tour-operator/planet-pulse-tours-and-trek
1127,Kingdom Tour & Trek,+975 77256770,aogateways@gmail.com,https://kingdomexplore.com/,alpha-omega-gateway,Thimphu,https://services.bhutan.travel/search/tour-operator/alpha-omega-gateway
1321,happy peak tours,+975 17841519,info@happypeaktours.com,https://happypeaktours.com,happy-peak-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/happy-peak-tours
25,TEEM TRAVEL BHUTAN,+975 17391186,ttbhutan7@gmail.com,http://www.teembhutan.com,teem-travel-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/teem-travel-bhutan
738,Visit Bhutan Tours and Travels,+975 77282894,visitbhutantravels@gmail.com,http://www.visitbhutantours.com,visit-bhutan-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/visit-bhutan-tours-and-travels
347,Drukyul Holidays,+975 17909870,drukyulholidays@gmail.com,http://www.drukyulholidays.com,drukyul-holidays,Thimphu,https://services.bhutan.travel/search/tour-operator/drukyul-holidays
1243,Bhutan Rides,+975 77220499,info@bhutanrides.com,http://bhutanrides.com,bhutan-rides,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-rides
312,Big Bhutan Tours,+975 77889325,bigbhutan@gmail.com,http://bigbhutantours.com,big-bhutan-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/big-bhutan-tours
730,Aeko Tours and Treks,+975 77335599,aekotoours@gmail.com,http://www.aekotours.com,aeko-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/aeko-tours-and-treks
431,Bhutan Lhayul Tours and Travels,+975 17140911,bhutanlhayul@gmail.com,http://lhayul.com/,bhutan-lhayul-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-lhayul-tours-and-travels
1006,GoHike Adventures,+975 17349040,gohikeadventures@gmail.com,http://www.gohikeadventures.com,gohike-adventures,Thimphu,https://services.bhutan.travel/search/tour-operator/gohike-adventures
1125,MyVista Tours & Treks,+975 17787805,kelzang@myvistabhutantours.com,http://www.myvistabhutantours.com,myvista-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/myvista-tours-treks
333,Happiness Inside Journey,+975 77952826,happinessinsidejourney@gmail.com,http://happinessinsidejourney.com,happiness-inside-journey,Thimphu,https://services.bhutan.travel/search/tour-operator/happiness-inside-journey
412,Truly Bhutan Travel,+975 17130038,trulybhutantravel@gmail.com,https://trulybhutan.com,truly-bhutan-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/truly-bhutan-travel
563,Bhutan Creative Tours,+975 17333222,info@bct.com.bt,http://www.bhutancreativetour.com,bhutan-creative-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-creative-tours
1369,Travel With Indo Shangrila,+975 17170641,info@travelwithindobhutan.com,http://travelwithindobhutan.com/,travel-with-indo-shangrila,Thimphu,https://services.bhutan.travel/search/tour-operator/travel-with-indo-shangrila
1184,Dewa Rabsel Adventure,+975 17944744,dewarabsel@gmail.com,http://www.dewarabsel.com,dewa-rabsel-adventure,Thimphu,https://services.bhutan.travel/search/tour-operator/dewa-rabsel-adventure
820,Blessed Bhutan Adventure,+975 17602313,blessedbhutanadv@gmail.com,http://www.blessedbhutan.com,blessed-bhutan-adventure,Thimphu,https://services.bhutan.travel/search/tour-operator/blessed-bhutan-adventure
95,Snow White treks and tours,+975 17111161,info@snowwhitetours.com.bt,http://www.snowwhitetours.com.bt,snow-white-treks-and-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/snow-white-treks-and-tours
1253,Travelutions,+975 17504077,travelutionsbhutan@gmail.com,http://www.travelutionsbhutan.com,travelutions,Thimphu,https://services.bhutan.travel/search/tour-operator/travelutions
1480,Lhojong Dumra Tours,+975 77360462,yeshiongki16@gmail.com,http://Www.lhojongdumratours.com,lhojong-dumra-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/lhojong-dumra-tours
438,ManiBata Tours & Travels,+975 17804162,urinzin2012@gmail.com,http://manibatatours.com,manibata-tours-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/manibata-tours-travels
697,Kuzu Bhutan Travel,+975 17730998,kuzubhutantravel@gmail.com,http://www.kuzubhutantravels.com,kuzu-bhutan-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/kuzu-bhutan-travel
1649,Happy Trips,+975 77884141,happytrips.bhutan@gmail.com,http://happytripsbhutan.com/,happy-trips,Thimphu,https://services.bhutan.travel/search/tour-operator/happy-trips
910,Bhutan Expert Travels,+975 17119392,bhutanexperttravels@gmail.com,http://www.bhutanexpert.com,bhutan-expert-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-expert-travels
1385,Viaggio Anima Himalaya,+975 17578625,viaggioanimahimalaya@gmail.com,http://viaggioanimahimalaya.com,viaggio-anima-himalaya,Thimphu,https://services.bhutan.travel/search/tour-operator/viaggio-anima-himalaya
103,Ing Travel Company,+975 17110321,info@ingtravelco.com,http://www.ingtravelco.com,ing-travel-company,Thimphu,https://services.bhutan.travel/search/tour-operator/ing-travel-company
769,Trekking In Bhutan,+975 77845366,sales@trekking-in-bhutan.com,http://www.trekking-in-bhutan.com,trekking-in-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/trekking-in-bhutan
470,Bhutan Dendrobium Tour & Trek,+975 17609354,bhutandendrobium@gmail.com,http://www.bhutandendrobium.com/,bhutan-dendrobium-tour-trek,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-dendrobium-tour-trek
967,Kanying Networking Tours And Travels,+975 17407293,kanying1020@gmail.com,http://www.kanyingtours.com,kanying-networking-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/kanying-networking-tours-and-travels
441,Purely Bhutan,+975 77385842,info@purelybhutan.com,http://purelybhutan.com,purely-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/purely-bhutan
300,BHUTAN MIND VACATION TOURS,+975 77636226,mindvacationtoursbhutan@gmail.com,http://www.bhutanmindvacation.com,bhutan-mind-vacation-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-mind-vacation-tours
1508,Skine Travels,+975 77718524,funsogelsen@gmail.com,http://skinetravels.com,skine-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/skine-travels
75,AB Travel,+975 17117304,pwangchu@gmail.com,https://www.bhutantraveltourism.com,ab-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/ab-travel
1275,Travel to Happiness,+975 77726229,kddtoursandtravel@gmail.com,http://www.kddtoursandtravel.com,travel-to-happiness,Thimphu,https://services.bhutan.travel/search/tour-operator/travel-to-happiness
860,Lotus Adventures Bhutan,+975 17110005,zikhatobgay@gmail.com,http://Bhutanlotus.com,lotus-adventures-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/lotus-adventures-bhutan
514,CAT Bhutan Tours and Treks,+975 17606363,catbhutan@gmail.com,http://www.catbhutan.com,cat-bhutan-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/cat-bhutan-tours-and-treks
1262,Bhutan GNH Heritage Travel,+975 17615474,bhutangnhheritage@gmail.com,http://www.bhutangnhtravels.com,bhutan-gnh-heritage-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-gnh-heritage-travel
994,Bhutanization Service (Travel Agent),+975 17623770,bhutanizationservice@gmail.com,http://bhutanizationservice.com,bhutanization-service-travel-agent,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutanization-service-travel-agent
536,Global Touch Expedition,+975 17944134,info@touchbhutan.com,http://www.touchbhutan.com,global-touch-expedition,Thimphu,https://services.bhutan.travel/search/tour-operator/global-touch-expedition
319,NUGO BHUTAN,+975 77867776,nugobhutan12@gmail.com,http://www.nugobhutan.com,nugo-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/nugo-bhutan
543,AD Tours & Travel,+975 17351324,adbhutantours@gmail.com,http://www.adbhutantours.com,ad-tours-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/ad-tours-travel
1188,Winsome Dragon Travels,+975 77470808,bhutanwinsome@gmail.com,http://bhutanwinsome.com,winsome-dragon-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/winsome-dragon-travels
1546,Golden Dragon Travel,+975 77111727,gdtbhutan@gmail.com,http://www.gdtbhutan.com,golden-dragon-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/golden-dragon-travel
510,Ambrosia Bhutan Travels,+975 17607304,bhutanambrosia@gmail.com,http://bhutanambrosia.com,ambrosia-bhutan-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/ambrosia-bhutan-travels
21,Bhutan Maitreya Tusita Travel,+975 77113397,bhutanmaitreya2017@gmail.com,http://www.bhutanmaitreya.com,bhutan-maitreya-tusita-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-maitreya-tusita-travel
1305,Etho Metho Tours & Treks,+975 17126006,karma@ethometho.com.bt,http://www.bhutanethometho.com/,etho-metho-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/etho-metho-tours-treks
1111,SD Travel,+975 17726912,info@sdconsultant.com.au,http://www.travel.sdconsultant.com.au,sd-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/sd-travel
726,Liberty Bhutan Tours,+975 17436900,info.libertybhutan@gmail.com,http://libertybhutantours.com,liberty-bhutan-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/liberty-bhutan-tours
1154,Dragonways,+975 17522781,dragonwaysbhutan@gmail.com,http://www.dragonways.bt,dragonways,Thimphu,https://services.bhutan.travel/search/tour-operator/dragonways
1190,Bhutan Expeditions,+975 17110888,tsewangnidup@yahoo.com,http://bhutanexpeditions.bt,bhutan-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-expeditions
1092,Ara Tours and Treks,+975 17113310,aratoursandtreks@gmail.bt,http://www.ara.bt,ara-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/ara-tours-and-treks
609,Bhutan Karma Trails,+975 77174087,sonam.jamtso@bhutankarmatrails.com,http://www.bhutankarmatrails.com,bhutan-karma-trails,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-karma-trails
1389,Tamyig Journeys,+975 17523151,deeongmoo10@gmail.com,http://www.tamyig.com/#about,tamyig-journeys,Thimphu,https://services.bhutan.travel/search/tour-operator/tamyig-journeys
83,4 Seasons Adventure- Bhutan,+975 17750880,info.4seasonsadventure@gmail.com,http://www.4seasonsadventure.com,4-seasons-adventure-bhutan,Thimphu,https://services.bhutan.travel/search/tour-operator/4-seasons-adventure-bhutan
920,The Hoppers Adventure,+975 17965187,thehoppersadventure@gmail.com,http://thehoppersadventurecom,the-hoppers-adventure,Thimphu,https://services.bhutan.travel/search/tour-operator/the-hoppers-adventure
1356,Bhutan Rila Expeditions,+975 17117611,bhutanrila1@gmail.com,http://www.bhutanrila.com,bhutan-rila-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-rila-expeditions
806,Bhutan Omkara Tours And Travels,+975 17307500,bhutanomkaratravels@gmail.com,http://www.bhutantripsandtreks.com,bhutan-omkara-tours-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-omkara-tours-and-travels
710,Unveilinghappiness Tours and Treks,+975 17931005,unveilinghappiness@gmail.com,http://www.unveilinghappiness.com,unveilinghappiness-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/unveilinghappiness-tours-and-treks
1180,Jetsuniae Tour and Travels,+975 77966668,jetsuniaetravels@gmail.com,http://www.jetsuniaetravels.com,jetsuniae-tour-and-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/jetsuniae-tour-and-travels
36,Bhutan Acorn Tours & Travel,+975 77655137,info@bhutanacorn.com,http://www.bhutan-acorn.com,bhutan-acorn-tours-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-acorn-tours-travel
523,Dhamma Tours,+975 77390576,dhammatours5@gmail.com,http://www.dhammatoursbt.com,dhamma-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/dhamma-tours
518,Joyful Journeys,+975 17608252,info@bhutanjoyfuljourneys.com,http://bhutanjoyfuljourneys.com,joyful-journeys,Thimphu,https://services.bhutan.travel/search/tour-operator/joyful-journeys
1013,Bhutan Sweet Memories Tours and Treks,+975 77280823,bhutansweetmemories@gmail.com,http://www.bhutansmtours.com,bhutan-sweet-memories-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-sweet-memories-tours-and-treks
1250,Nature Nest Travel,+975 17425127,llhazin@gmail.com,http://naturenesttravels.com,nature-nest-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/nature-nest-travel
583,Bhutan Tourism Corporation Ltd,+975 17116313,operation@btclgroup.com,http://btcl.bt,bhutan-tourism-corporation-ltd,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-tourism-corporation-ltd
437,atsara tours,+975 77767393,info@atsaratours.com,http://www.atsaratours.com,atsara-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/atsara-tours
1417,Manifest B' Expeditions,+975 77961648,travel@manifestbhutan.com,https://manifestbhutan.com,manifest-b-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/manifest-b-expeditions
1103,Ema Datshi Tours,+975 17655152,emadatshitours@gmail.com,http://www.emadatshitours.com,ema-datshi-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/ema-datshi-tours
1562,mystic Tours & Travels,+975 77290489,kezang@mystic-bhutan.com,http://www.mystic-bhutan.com,mystic-tours-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/mystic-tours-travels
812,Rimso Travels and Ticketing,+975 77217447,bhutanrimsotravels@gmail.com,http://rimsotravels.com,rimso-travels-and-ticketing,Thimphu,https://services.bhutan.travel/search/tour-operator/rimso-travels-and-ticketing
846,Traveller's Guide,+975 77713013,travellersguidebhutan@gmail.com,http://www.bhutantravellersguide.com,travellers-guide,Thimphu,https://services.bhutan.travel/search/tour-operator/travellers-guide
20,Bhutan Swallowtail Travels,+975 17131261,writetome@bhutanswallowtail.com,http://www.bhutantraveladvisor.com/,bhutan-swallowtail-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/bhutan-swallowtail-travels
1481,Aha Bhutan Expeditions,+975 17891191,ahabhutan@gmail.com,http://www.ahabhutan.com,aha-bhutan-expeditions,Thimphu,https://services.bhutan.travel/search/tour-operator/aha-bhutan-expeditions
338,Authentic Bhutan Tours,+975 17343434,info@authenticbhutantours.com,http://www.authenticbhutantours.com,authentic-bhutan-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/authentic-bhutan-tours
1378,Peling Rose Tours & Treks,+975 77985055,info.pelingrose@gmail.com,http://www.pelingrose.com,peling-rose-tours-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/peling-rose-tours-treks
821,CHHUNDU TRAVEL AND TOURS,+975 17112547,info@chhundu.com.bt,http://chhundu.com.bt,chhundu-travel-and-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/chhundu-travel-and-tours
1238,Linkyul,+975 17836372,info.linkyul@gmail.com,https://linkyul.com/,linka-travel,Thimphu,https://services.bhutan.travel/search/tour-operator/linka-travel
859,Vision Himalaya Tours,+975 17301301,visionhimalayatours@gmail.com,https://visionhimalaya.com/,vision-himalaya-tours,Thimphu,https://services.bhutan.travel/search/tour-operator/vision-himalaya-tours
417,Phendey Tours and Treks,+975 77308966,phendeytours@gmail.com,http://www.bhutanphendeytours.com,phendey-tours-and-treks,Thimphu,https://services.bhutan.travel/search/tour-operator/phendey-tours-and-treks
937,Global Safari Tours and Trek,+975 17882788,toursandtrekglobalsafari@gmail.com,http://globalsafaritoursandtrek.bt,global-safari-tours-and-trek,Thimphu,https://services.bhutan.travel/search/tour-operator/global-safari-tours-and-trek
1398,Kuzu Zangpo Travels,+975 17477387,kuzuzangpotravels@gmail.com,http://www.kuzuzangpotravels.com,kuzu-zangpo-travels,Thimphu,https://services.bhutan.travel/search/tour-operator/kuzu-zangpo-travels
1439,Kingdom Quest,+975 17852983,kingdomquestbhutan@gmail.com,http://www.kingdomquestbhutan.com,kingdom-quest,Thimphu,https://services.bhutan.travel/search/tour-operator/kingdom-quest
